Company,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2
HP,Notebook,17.3,1366x768,Intel Core i7 7500U 2.7GHz,4GB,128GB HDD,Intel HD Graphics 620,Windows 10,2.04,370.2,4,,0,1366x768,Intel,Core i7 7500U,2.7,128GB HDD,,128,HDD,,
HP,Notebook,17.3,1366x768,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.05,382.3,8,,0,1366x768,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,AMD Radeon R5 M430,Windows 10,2.2,383.6,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
HP,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,Intel HD Graphics 620,Windows 10,2.04,402.2,4,,0,1366x768,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,408.6,4,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Acer,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.15,421.3,12,,1,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,500GB HDD,AMD Radeon 530,Windows 10,2.1,440.5,4,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,12GB,500GB HDD,Intel HD Graphics 620,Windows 10,2.3,455.9,12,,0,1366x768,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,AMD Radeon 530,Windows 10,1.91,459.7,8,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,500GB HDD,AMD Radeon R5 M420,Windows 10,2.18,472.5,4,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,Nvidia GeForce 940MX,Windows 10,2.23,474.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,AMD Radeon 530,Windows 10,2.1,476.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,AMD Radeon R5 M430,Windows 10,2.2,476.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,AMD Radeon R5 M430,Windows 10,2.2,478.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,AMD Radeon R7 M445,Windows 10,2.36,478.9,8,,0,1366x768,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,500GB HDD,Intel HD Graphics 620,Windows 10,1.84,480.8,8,,0,1920x1080,Intel,Core i7 7500U,2.7,500GB HDD,,500,HDD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,AMD Radeon R7 M445,Windows 10,2.33,498.0,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,1.85,498.1,4,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Asus,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,Nvidia GeForce GTX 930MX,Windows 10,2.3,503.2,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,504.5,6,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,128GB SSD,Nvidia GeForce 920MX,Windows 10,2.2,510.8,4,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,AMD Radeon R5 M430,Windows 10,2.3,515.3,8,,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,AMD Radeon R5 M430,Windows 10,2.3,515.3,8,,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,AMD Radeon R5 M430,Windows 10,2.3,515.3,8,,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD,Nvidia GeForce 920M,Windows 10,1.54,531.3,6,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Acer,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,531.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
MSI,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,536.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Asus,Notebook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,12GB,128GB SSD,Nvidia GeForce 940MX,Windows 10,2.3,536.4,12,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Asus,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,4GB,128GB SSD,Intel HD Graphics 620,Windows 10,2.37,543.4,4,,0,1366x768,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,Nvidia GeForce 940MX,Windows 10,1.87,549.2,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,128GB SSD,AMD Radeon R7 M445,Windows 10,2.3,549.2,16,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Lenovo,Notebook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD,Nvidia GeForce 940MX,Windows 10,2.8,549.2,6,,0,1600x900,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD,AMD Radeon R7 M445,Windows 10,2.83,553.0,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD,,128,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Nvidia GeForce GT 940MX,Linux,1.98,572.2,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Dell,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,AMD Radeon R7 M445,Windows 10,2.36,574.8,16,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Lenovo,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Nvidia GeForce 920MX,Windows 10,2.2,574.8,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Dell,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,AMD Radeon R7 M445,Windows 10,2.33,574.8,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
HP,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Nvidia GeForce 930MX,System Windows 10 Home,2.04,575.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6GB,256GB SSD,Nvidia GeForce 940MX,System Windows 10 Home,2.8,606.8,6,,0,1600x900,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.98,614.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
HP,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.91,625.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,1TB HDD,AMD Radeon R7 M445,Windows 10,2.32,633.0,16,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.18,645.7,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Lenovo,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.4,645.8,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.04,651.5,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Asus,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.25,670.7,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Asus,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce 940MX,Windows 10,1.7,671.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2.04,684.1,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Lenovo,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.38,689.9,8,,1,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
HP,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.49,696.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Asus,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,2,699.5,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 630,Windows 10,1.95,701.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Asus,Notebook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce GT 940MX,Windows 10,2.26,702.7,8,,1,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
HP,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce MX150,Windows 10,1.38,715.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,IPS Panel Quad HD+ 3200x1800,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.34,732.1,8,,0,3200x1800,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
HP,Ultrabook,15.6,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Intel HD Graphics 620,Windows 10,1.39,734.6,8,,1,3200x1800,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,2.09,753.8,8,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,AMD Radeon R7 M445,Windows 10 Pro,2.3,755.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,Windows 10 Pro,1.64,757.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Asus,Ultrabook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10 Pro,1.3,762.8,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Nvidia GeForce 930MX,Windows 10 Pro,2.63,767.2,8,,0,1920x1080,Intel,Core i7 7500U,2.7,1TB HDD,,1000,HDD,,
Dell,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10 Pro,2.0,771.7,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 Pro,1.84,779.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Asus,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 Pro,2,782.6,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,AMD FirePro W4190M ,Windows 10 Pro,1.9,811.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,Windows 10 S,2.63,818.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.48,826.1,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.6,830.5,8,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Dell,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,2.19,830.5,8,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Asus,Ultrabook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10 S,2,830.5,8,,0,3840x2160,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.84,833.7,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
HP,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.34,845.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Asus,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,2,852.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.26,853.5,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.11,862.5,8,,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.38,862.5,8,,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Toshiba,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,2.0,887.4,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.84,888.1,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.32,894.5,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.42,894.5,16,,1,3200x1800,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.29,932.2,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Asus,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Nvidia GeForce 940MX,Windows 10 S,1.63,938.6,16,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Dell,Ultrabook,17.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.29,944.3,8,,1,3200x1800,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.58,946.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
HP,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Intel HD Graphics 620,Windows 10 S,1.26,948.2,8,,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,,512,SSD,,
Huawei,Ultrabook,17.3,IPS Panel Full HD 2160x1440,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,System Windows 11 Pro,1.05,958.4,8,,0,2160x1440,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,System Windows 11 Pro,1.4,958.4,16,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.36,1012.7,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Samsung,Gaming,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.31,1022.3,8,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Samsung,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,0.81,1054.3,16,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.36,1054.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Samsung,Ultrabook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.17,1086.3,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.99,1105.5,8,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Asus,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.1,1118.2,16,,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
Lenovo,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,Intel HD Graphics 620,Windows 10 S,1.38,1118.2,16,,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,,256,SSD,,
HP,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.36,1118.9,8,,0,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,128GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.37,1123.6,8,,1,1920x1080,Intel,Core i7 7500U,2.7,128GB SSD, 1TB HDD,128,SSD,1000,HDD
Toshiba,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.1,1144.5,8,,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Lenovo,Ultrabook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10 S,1.36,1149.6,16,,0,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Samsung,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD +  1TB HDD,AMD Radeon 540,Windows 10 S,1.71,1150.2,16,,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Asus,Ultrabook,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,Windows 10 S,2.3,1150.2,16,,1,3840x2160,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
Dell,Ultrabook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10 S,2.77,1150.2,16,,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD, 1TB HDD,256,SSD,1000,HDD
