Company,TypeName,Inches,OpSys,Weight,Price,Ram_capacity,Ram_model,Touchscreen,Screen_resolution,Brand_RAM,Model,Clockspeed,Memory1,Memory2,Capacity1,Storage_Type_1,Capacity2,Storage_Type_2,ScreenResolution_encoded,Cpu_encoded,Gpu_encoded,Memory_encoded
Samsung,Ultrabook,17.3,Windows 10 S,1.71,1150.2,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,34,95,8,8
Asus,Ultrabook,17.3,Windows 10 S,2.3,1150.2,16.0,0,1,3840x2160,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,32,95,86,8
Dell,Ultrabook,17.3,Windows 10 S,2.77,1150.2,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,256GB SSD,1,256.0,SSD,1000.0,1,34,95,72,8
Samsung,Ultrabook,17.3,System Windows 11,1.23,1182.2,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,72,11
Lenovo,Ultrabook,17.3,System Windows 11,1.32,1188.6,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
Toshiba,Ultrabook,17.3,System Windows 11,1.24,1192.4,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,34,95,53,11
Asus,Ultrabook,17.3,System Windows 11,1.1,1197.5,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
LG,Ultrabook,17.3,System Windows 11,0.98,1214.1,8.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,40,95,53,11
Asus,Ultrabook,17.3,System Windows 11,1.1,1214.8,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
Asus,Ultrabook,17.3,System Windows 11,0.91,1246.8,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,35,95,53,11
Lenovo,Ultrabook,17.3,Windows 10,1.37,1246.8,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,40,95,53,11
Lenovo,Ultrabook,17.3,System Windows 11,1.37,1259.5,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,40,95,53,11
Lenovo,Ultrabook,17.3,System Windows 11,1.37,1294.7,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,0,512.0,SSD,0.0,0,40,95,53,11
Lenovo,Ultrabook,17.3,System Windows 11,1.13,1310.0,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,1,512.0,SSD,1000.0,1,42,95,53,12
HP,Ultrabook,17.3,System Windows 11,1.3,1310.0,8.0,0,0,3840x2160,Intel,Core i7 7500U,2.7,512GB SSD,1,512.0,SSD,1000.0,1,39,95,53,12
HP,Gaming,17.3,System Windows 11,1.48,1335.6,8.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,1,512.0,SSD,1000.0,1,35,95,53,12
LG,Gaming,17.3,System Windows 11,1.08,1342.0,16.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,1,512.0,SSD,1000.0,1,40,95,53,12
Toshiba,Gaming,17.3,System Windows 11 Pro,1.05,1423.2,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,512GB SSD,1,512.0,SSD,1000.0,1,35,95,53,12
Dell,Gaming,17.3,System Windows 11 Pro,1.2,1441.1,16.0,0,1,3200x1800,Intel,Core i7 7500U,2.7,1TB SSD,0,1000.0,SSD,0.0,0,57,95,53,4
Lenovo,Gaming,17.3,System Windows 11 Pro,1.13,1459.0,16.0,0,0,2560x1440,Intel,Core i7 7500U,2.7,1TB SSD,0,1000.0,SSD,0.0,0,37,95,53,4
Lenovo,Gaming,17.3,System Windows 11 Pro,1.7,1469.9,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB SSD,0,1000.0,SSD,0.0,0,35,95,53,4
Lenovo,Gaming,17.3,System Windows 11 Pro,1.32,1523.0,24.0,0,0,2560x1440,Intel,Core i7 7500U,2.7,1TB SSD,0,1000.0,SSD,0.0,0,31,95,53,4
Lenovo,Gaming,18.4,System Windows 11 Pro,1.14,1566.4,16.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,42,95,53,6
Lenovo,Gaming,17.3,System Windows 11 Pro,1.13,1597.8,32.0,0,0,1920x1080,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,42,95,53,6
Lenovo,Gaming,17.3,System Windows 11 Pro,1.42,1604.2,32.0,0,1,2560x1440,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,65,95,53,6
Lenovo,Gaming,17.3,System Windows 11 Pro,1.42,1655.9,32.0,0,1,2560x1440,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,65,95,53,6
Lenovo,Gaming,17.3,System Windows 11 Pro,1.13,1678.3,32.0,0,0,2560x1440,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,37,95,53,6
Dell,Gaming,18.4,System Windows 11 Pro,1.2,1713.5,32.0,0,1,3200x1800,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,57,95,53,6
Toshiba,Gaming,18.4,System Windows 11 Pro,1.05,1789.6,32.0,0,1,1920x1080,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,34,95,53,6
Lenovo,Gaming,18.4,System Windows 11 Pro,1.42,1805.6,32.0,0,1,2560x1440,Intel,Core i7 7500U,2.7,1TB SSD,1,1000.0,SSD,512.0,1,65,95,53,6
Dell,Ultrabook,17.3,Windows 10 S,1.23,881.7,8.0,0,1,3200x1800,Intel,Core i7 7560U,2.4,512GB SSD,0,512.0,SSD,0.0,0,57,96,58,11
Dell,Ultrabook,17.3,Windows 10 S,1.23,881.7,8.0,0,0,1920x1080,Intel,Core i7 7560U,2.4,512GB SSD,0,512.0,SSD,0.0,0,35,96,58,11
Dell,Notebook,15.6,Linux,1.6,702.7,8.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,97,53,3
Dell,Ultrabook,17.3,Windows 10 S,1.93,875.3,8.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,97,69,11
Dell,Gaming,17.3,Windows 10 S,1.93,982.9,16.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,97,69,8
Dell,Ultrabook,17.3,Windows 10 S,1.36,1074.1,8.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,97,40,2
Dell,Ultrabook,17.3,Windows 10 S,1.6,1080.5,8.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,97,53,7
HP,Ultrabook,17.3,Windows 10 S,1.48,1118.2,8.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,97,53,7
Dell,Ultrabook,17.3,Windows 10 S,1.36,1134.9,8.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,97,53,8
Dell,Ultrabook,17.3,System Windows 11,1.18,1188.6,16.0,0,0,1920x1080,Intel,Core i7 7600U,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,97,53,11
Microsoft,Ultrabook,17.3,System Windows 11,1.252,1194.2,8.0,0,1,2256x1504,Intel,Core i7 7600U,2.8,512GB SSD,0,512.0,SSD,0.0,0,63,97,58,11
HP,Ultrabook,17.3,System Windows 11,1.28,1262.7,16.0,0,1,1920x1080,Intel,Core i7 7600U,2.8,512GB SSD,0,512.0,SSD,0.0,0,34,97,53,11
Lenovo,Gaming,18.4,System Windows 11 Pro,2.3,1563.2,16.0,0,0,3840x2160,Intel,Core i7 7600U,2.8,1TB SSD,0,1000.0,SSD,0.0,0,39,97,72,4
HP,Gaming,17.3,System Windows 11 Pro,1.28,1636.1,32.0,0,1,1920x1080,Intel,Core i7 7600U,2.8,1TB SSD,1,1000.0,SSD,512.0,1,34,97,53,6
Lenovo,Gaming,18.4,System Windows 11 Pro,2.5,2109.2,16.0,0,0,3840x2160,Intel,Core i7 7600U,2.8,1TB SSD,1,1000.0,SSD,1000.0,1,39,97,107,5
Microsoft,Ultrabook,17.3,Windows 10 S,1.25,1150.2,8.0,0,1,2256x1504,Intel,Core i7 7660U,2.5,256GB SSD,1,256.0,SSD,1000.0,1,63,98,58,8
Dell,Gaming,17.3,System Windows 11 Pro,1.29,1432.2,16.0,0,1,3200x1800,Intel,Core i7 7660U,2.5,512GB SSD,1,512.0,SSD,1000.0,1,57,98,58,12
Microsoft,Gaming,17.3,System Windows 11 Pro,1.25,1655.3,32.0,0,1,2256x1504,Intel,Core i7 7660U,2.5,1TB SSD,1,1000.0,SSD,512.0,1,63,98,58,6
Dell,Ultrabook,17.3,System Windows 11,4.42,1308.1,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.7,512GB SSD,1,512.0,SSD,1000.0,1,42,99,79,12
Acer,Notebook,15.6,Windows 10,2.4,498.1,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,0,128.0,SSD,0.0,0,35,100,75,1
Acer,Notebook,15.6,Windows 10,2.4,540.9,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,0,128.0,SSD,0.0,0,35,100,75,1
Acer,Notebook,15.6,Windows 10,2.5,562.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,0,128.0,SSD,0.0,0,35,100,75,1
Dell,Notebook,17.3,Windows 10,2.62,574.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,75,7
HP,Notebook,17.3,Windows 10,2.62,574.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,42,100,75,7
Dell,Notebook,17.3,System Windows 10 Home,2.62,594.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,78,7
Asus,Ultrabook,17.3,System Windows 10 Home,3.0,606.8,12.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,76,7
Asus,Ultrabook,17.3,System Windows 10 Home,2.2,606.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,75,7
Acer,Ultrabook,17.3,Windows 10,2.5,625.9,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,76,3
Lenovo,Ultrabook,15.6,Windows 10,2.4,638.7,4.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,42,100,75,3
Asus,Ultrabook,15.6,Windows 10,2.5,638.7,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,75,3
Asus,Ultrabook,15.6,Windows 10,3.0,664.3,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,75,3
Lenovo,Ultrabook,15.6,Windows 10,2.5,670.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,42,100,75,3
Dell,Ultrabook,15.6,Windows 10,2.56,678.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,75,3
Lenovo,Notebook,15.6,Windows 10,2.5,689.9,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,42,100,76,3
HP,Notebook,15.6,Windows 10,2.2,702.7,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,42,100,75,3
Dell,Notebook,15.6,Windows 10,2.62,702.7,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,75,3
Lenovo,Notebook,15.6,Windows 10,2.5,709.1,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,42,100,77,3
Lenovo,Ultrabook,17.3,Windows 10,2.4,721.8,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,42,100,76,3
MSI,Ultrabook,15.6,Windows 10,2.4,730.7,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,75,3
MSI,Ultrabook,15.6,Windows 10,2.2,734.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,75,2
Dell,Ultrabook,15.6,Windows 10 Pro,2.62,741.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,76,2
Asus,Ultrabook,15.6,Windows 10 Pro,3.0,746.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,75,2
Lenovo,Ultrabook,15.6,Windows 10 Pro,2.5,753.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,76,2
Asus,Ultrabook,15.6,Windows 10 Pro,3.0,758.9,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,75,2
Lenovo,Ultrabook,15.6,Windows 10 Pro,2.5,760.2,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,79,2
HP,Ultrabook,15.6,Windows 10 Pro,3.35,761.5,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,75,2
MSI,Ultrabook,15.6,Windows 10 Pro,2.2,762.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
MSI,Ultrabook,15.6,Windows 10 Pro,2.7,762.0,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,75,2
MSI,Ultrabook,15.6,Windows 10 Pro,2.2,766.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,75,2
Lenovo,Ultrabook,15.6,Windows 10 Pro,2.4,766.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
Dell,Ultrabook,15.6,Windows 10 Pro,2.62,766.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,78,3
MSI,Ultrabook,15.6,Windows 10 Pro,2.7,766.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,1TB HDD,0,1000.0,HDD,0.0,0,35,100,76,3
Lenovo,Ultrabook,15.6,Windows 10 Pro,2.5,798.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,76,2
HP,Ultrabook,15.6,Windows 10 Pro,2.62,798.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,75,2
Dell,Ultrabook,15.6,Windows 10 Pro,2.56,798.7,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,75,11
Acer,Ultrabook,17.3,Windows 10 Pro,2.7,805.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,75,2
Asus,Ultrabook,17.3,Windows 10 Pro,2.5,808.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
MSI,Ultrabook,17.3,Windows 10 S,2.4,827.3,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,75,2
Microsoft,Ultrabook,17.3,Windows 10 S,2.04,829.0,163.0,1,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,46,2
MSI,Ultrabook,17.3,Windows 10 S,2.2,830.5,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
Lenovo,Ultrabook,17.3,Windows 10 S,2.0,830.5,8.0,0,1,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,40,100,55,2
Lenovo,Ultrabook,17.3,Windows 10 S,3.2,830.5,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,79,2
HP,Ultrabook,17.3,Windows 10 S,2.21,848.4,12.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,75,2
Asus,Ultrabook,17.3,Windows 10 S,2.24,856.1,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,95,11
MSI,Ultrabook,17.3,Windows 10 S,2.7,862.2,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,76,11
Dell,Ultrabook,17.3,Windows 10 S,2.65,862.5,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,42,100,76,11
Dell,Ultrabook,17.3,Windows 10 S,2.6,862.5,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,76,11
MSI,Ultrabook,17.3,Windows 10 S,2.7,862.5,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,76,11
Asus,Ultrabook,17.3,Windows 10 S,1.99,863.1,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,75,11
HP,Ultrabook,17.3,Windows 10 S,3.35,881.7,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,42,100,75,11
Lenovo,Ultrabook,17.3,Windows 10 S,3.2,894.5,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,42,100,79,11
Asus,Ultrabook,17.3,Windows 10 S,2.9,899.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,75,11
MSI,Ultrabook,17.3,Windows 10 S,2.7,900.9,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,79,11
Asus,Ultrabook,17.3,Windows 10 S,2.2,926.4,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,42,100,79,11
Dell,Ultrabook,17.3,Windows 10 S,2.62,945.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,76,11
MSI,Ultrabook,17.3,System Windows 11 Pro,2.7,950.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,79,8
MSI,Ultrabook,17.3,System Windows 11 Pro,2.7,954.4,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,76,8
Dell,Ultrabook,17.3,System Windows 11 Pro,2.62,957.8,8.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,33,100,76,8
HP,Ultrabook,17.3,System Windows 11 Pro,3.78,957.8,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,42,100,75,8
Dell,Gaming,17.3,System Windows 11 Pro,2.65,958.4,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,42,100,79,8
Lenovo,Gaming,17.3,System Windows 11 Pro,3.2,958.4,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,42,100,79,8
Asus,Gaming,17.3,System Windows 11 Pro,3.0,961.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,94,8
Asus,Gaming,17.3,Windows 10 S,2.9,977.6,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,75,8
Asus,Gaming,17.3,Windows 10 S,3.0,1017.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
MSI,Gaming,17.3,Windows 10 S,2.7,1021.7,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,79,2
MSI,Gaming,17.3,Windows 10 S,2.7,1022.3,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
Asus,Gaming,17.3,Windows 10 S,2.7,1022.3,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,79,2
Asus,Gaming,17.3,Windows 10 S,2.5,1023.0,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,76,2
Asus,Ultrabook,17.3,Windows 10 S,2.3,1058.1,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,79,2
Dell,Ultrabook,17.3,Windows 10 S,2.62,1073.5,16.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,33,100,76,2
Samsung,Ultrabook,17.3,Windows 10 S,2.5,1086.3,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,75,7
Lenovo,Ultrabook,17.3,Windows 10 S,2.0,1086.3,8.0,0,1,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,40,100,77,7
HP,Ultrabook,17.3,Windows 10 S,3.78,1086.3,12.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,42,100,79,7
HP,Ultrabook,17.3,Windows 10 S,2.6,1111.4,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,101,7
Asus,Ultrabook,17.3,Windows 10 S,2.2,1118.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,79,2
Asus,Ultrabook,17.3,Windows 10 S,2.99,1118.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,35,100,76,2
Lenovo,Ultrabook,17.3,Windows 10 S,3.2,1118.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,79,2
HP,Ultrabook,17.3,Windows 10 S,3.74,1118.2,12.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,42,100,37,2
Dell,Ultrabook,17.3,Windows 10 S,2.06,1127.2,8.0,0,1,1920x1080,Intel,Core i7 7700HQ,2.8,128GB SSD,1,128.0,SSD,1000.0,1,34,100,108,2
Dell,Ultrabook,17.3,Windows 10 S,2.23,1136.8,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,108,8
MSI,Ultrabook,17.3,Windows 10 S,2.4,1150.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,42,100,79,8
Asus,Ultrabook,17.3,Windows 10 S,2.5,1150.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,76,8
HP,Ultrabook,17.3,Windows 10 S,2.62,1150.2,12.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,79,8
Asus,Ultrabook,17.3,Windows 10 S,4.3,1150.2,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,1,256.0,SSD,1000.0,1,35,100,93,8
Dell,Ultrabook,17.3,System Windows 11,2.0,1163.6,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,75,7
Dell,Ultrabook,17.3,System Windows 11,2.0,1169.4,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,256GB SSD,0,256.0,SSD,0.0,0,35,100,75,7
Dell,Ultrabook,17.3,System Windows 11,2.65,1179.6,16.0,0,0,3840x2160,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,39,100,79,11
MSI,Ultrabook,17.3,System Windows 11,2.8,1208.4,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,79,11
MSI,Ultrabook,17.3,System Windows 11,1.6,1209.0,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,42,100,79,11
Dell,Ultrabook,17.3,System Windows 11,2.06,1214.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,75,11
Asus,Ultrabook,17.3,System Windows 11,2.1,1214.1,16.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,79,11
Lenovo,Ultrabook,17.3,System Windows 11,2.0,1214.1,16.0,0,1,3840x2160,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,38,100,75,11
Lenovo,Ultrabook,17.3,System Windows 11,1.96,1216.7,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,42,100,74,11
HP,Ultrabook,17.3,System Windows 11,3.14,1219.9,8.0,0,0,1920x1080,Intel,Core i7 7700HQ,2.8,512GB SSD,0,512.0,SSD,0.0,0,35,100,101,11
